"year","category_type","category_value","measure","value"
2023,"territory","Чернігівська","copy_count",17.6
2023,"territory","Чернігівська","title_count",81
2023,"theme","Дитяча література","copy_count",3342.2
2023,"theme","Дитяча література","title_count",1736
2023,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","copy_count",27.2
2023,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","title_count",175
2023,"theme","Література з освіти і культури","copy_count",14324.8
2023,"theme","Література з освіти і культури","title_count",2585
2023,"theme","Література з фізичної культури і спорту","copy_count",18.2
2023,"theme","Література з фізичної культури і спорту","title_count",62
2023,"theme","Література з філологічних наук","copy_count",165.7
2023,"theme","Література з філологічних наук","title_count",561
2023,"theme","Література універсального змісту","copy_count",11.3
2023,"theme","Література універсального змісту","title_count",12
2023,"theme","Мистецтво. Мистецтвознавство","copy_count",98.7
2023,"theme","Мистецтво. Мистецтвознавство","title_count",253
2023,"theme","Охорона здоров'я. Медична література","copy_count",201
2023,"theme","Охорона здоров'я. Медична література","title_count",521
2023,"theme","Політична і соціально-економічна література","copy_count",2400.7
2023,"theme","Політична і соціально-економічна література","title_count",3890
2023,"theme","Природничо-наукова література","copy_count",205.4
2023,"theme","Природничо-наукова література","title_count",779
